scenario,scenario_tag,method,series_seed,margin,n_true,n_pred,precision,recall,f1,mae,roc_auc,pr_auc,time_s
"D=1, white",D10_white,SWAB,1037,100,43,13,0.923077,0.27907,0.428571,19.5,,,0.0161
"D=1, white",D10_white,SWAB,1038,25,49,12,0.416667,0.102041,0.163934,7.8,,,0.0216
"D=1, white",D10_white,SWAB,1038,50,49,12,0.916667,0.22449,0.360656,23.8182,,,0.0216
"D=1, white",D10_white,SWAB,1038,100,49,12,1.0,0.244898,0.393443,26.75,,,0.0216
"D=1, white",D10_white,SWAB,1039,25,41,13,0.307692,0.097561,0.148148,8.5,,,0.0151
"D=1, white",D10_white,SWAB,1039,50,41,13,0.769231,0.243902,0.37037,26.5,,,0.0151
"D=1, white",D10_white,SWAB,1039,100,41,13,0.769231,0.243902,0.37037,26.5,,,0.0151
"D=1, white",D10_white,SWAB,1040,25,39,13,0.538462,0.179487,0.269231,11.4286,,,0.0156
"D=1, white",D10_white,SWAB,1040,50,39,13,0.692308,0.230769,0.346154,17.1111,,,0.0156
"D=1, white",D10_white,SWAB,1040,100,39,13,0.769231,0.25641,0.384615,23.0,,,0.0156
"D=1, white",D10_white,SWAB,1041,25,47,14,0.642857,0.191489,0.295082,6.3333,,,0.0135
"D=1, white",D10_white,SWAB,1041,50,47,14,0.857143,0.255319,0.393443,15.0,,,0.0135
"D=1, white",D10_white,SWAB,1041,100,47,14,1.0,0.297872,0.459016,22.2143,,,0.0135
"D=1, white",D10_white,SWAB,1042,25,43,14,0.428571,0.139535,0.210526,9.3333,,,0.0157
"D=1, white",D10_white,SWAB,1042,50,43,14,0.642857,0.209302,0.315789,18.6667,,,0.0157
"D=1, white",D10_white,SWAB,1042,100,43,14,0.857143,0.27907,0.421053,33.6667,,,0.0157
"D=1, white",D10_white,SWAB,1043,25,39,13,0.538462,0.179487,0.269231,7.7143,,,0.0151
"D=1, white",D10_white,SWAB,1043,50,39,13,0.692308,0.230769,0.346154,13.6667,,,0.0151
"D=1, white",D10_white,SWAB,1043,100,39,13,0.846154,0.282051,0.423077,24.3636,,,0.0151
"D=1, white",D10_white,SWAB,1044,25,36,14,0.571429,0.222222,0.32,10.125,,,0.0136
"D=1, white",D10_white,SWAB,1044,50,36,14,0.714286,0.277778,0.4,16.3,,,0.0136
"D=1, white",D10_white,SWAB,1044,100,36,14,1.0,0.388889,0.56,34.1429,,,0.0136
"D=1, white",D10_white,SWAB,1045,25,51,13,0.846154,0.215686,0.34375,6.8182,,,0.0181
"D=1, white",D10_white,SWAB,1045,50,51,13,1.0,0.254902,0.40625,10.8462,,,0.0181
"D=1, white",D10_white,SWAB,1045,100,51,13,1.0,0.254902,0.40625,10.8462,,,0.0181
"D=1, white",D10_white,SWAB,1046,25,55,13,0.846154,0.2,0.323529,6.8182,,,0.0206
"D=1, white",D10_white,SWAB,1046,50,55,13,1.0,0.236364,0.382353,11.2308,,,0.0206
"D=1, white",D10_white,SWAB,1046,100,55,13,1.0,0.236364,0.382353,11.2308,,,0.0206
"D=1, white",D10_white,SWAB,1047,25,43,15,0.533333,0.186047,0.275862,7.25,,,0.0261
"D=1, white",D10_white,SWAB,1047,50,43,15,0.8,0.27907,0.413793,17.1667,,,0.0261
"D=1, white",D10_white,SWAB,1047,100,43,15,0.866667,0.302326,0.448276,21.5385,,,0.0261
"D=1, white",D10_white,SWAB,1048,25,51,15,0.4,0.117647,0.181818,5.6667,,,0.0266
"D=1, white",D10_white,SWAB,1048,50,51,15,0.666667,0.196078,0.30303,17.9,,,0.0266
"D=1, white",D10_white,SWAB,1048,100,51,15,0.8,0.235294,0.363636,24.0833,,,0.0266
"D=1, white",D10_white,SWAB,1049,25,33,12,0.5,0.181818,0.266667,13.6667,,,0.0442
"D=1, white",D10_white,SWAB,1049,50,33,12,0.75,0.272727,0.4,20.5556,,,0.0442
"D=1, white",D10_white,SWAB,1049,100,33,12,0.833333,0.30303,0.444444,25.6,,,0.0442
"D=1, pink",D10_pink,SWAB,1000,25,192,15,0.933333,0.072917,0.135266,8.5714,,,0.0135
"D=1, pink",D10_pink,SWAB,1000,50,192,15,1.0,0.078125,0.144928,11.2667,,,0.0135
"D=1, pink",D10_pink,SWAB,1000,100,192,15,1.0,0.078125,0.144928,11.2667,,,0.0135
"D=1, pink",D10_pink,SWAB,1001,25,199,15,0.666667,0.050251,0.093458,6.5,,,0.0135
"D=1, pink",D10_pink,SWAB,1001,50,199,15,0.933333,0.070352,0.130841,14.5,,,0.0135
"D=1, pink",D10_pink,SWAB,1001,100,199,15,1.0,0.075377,0.140187,17.0,,,0.0135
"D=1, pink",D10_pink,SWAB,1002,25,205,14,0.857143,0.058537,0.109589,8.4167,,,0.0171
"D=1, pink",D10_pink,SWAB,1002,50,205,14,1.0,0.068293,0.127854,11.8571,,,0.0171
"D=1, pink",D10_pink,SWAB,1002,100,205,14,1.0,0.068293,0.127854,11.8571,,,0.0171
"D=1, pink",D10_pink,SWAB,1003,25,186,15,1.0,0.080645,0.149254,11.1333,,,0.0135
"D=1, pink",D10_pink,SWAB,1003,50,186,15,1.0,0.080645,0.149254,11.1333,,,0.0135
"D=1, pink",D10_pink,SWAB,1003,100,186,15,1.0,0.080645,0.149254,11.1333,,,0.0135
"D=1, pink",D10_pink,SWAB,1004,25,198,16,0.8125,0.065657,0.121495,6.9231,,,0.0135
"D=1, pink",D10_pink,SWAB,1004,50,198,16,1.0,0.080808,0.149533,11.3125,,,0.0135
"D=1, pink",D10_pink,SWAB,1004,100,198,16,1.0,0.080808,0.149533,11.3125,,,0.0135
"D=1, pink",D10_pink,SWAB,1005,25,179,15,0.866667,0.072626,0.134021,4.8462,,,0.0125
"D=1, pink",D10_pink,SWAB,1005,50,179,15,1.0,0.083799,0.154639,9.1333,,,0.0125
"D=1, pink",D10_pink,SWAB,1005,100,179,15,1.0,0.083799,0.154639,9.1333,,,0.0125
"D=1, pink",D10_pink,SWAB,1006,25,193,14,0.785714,0.056995,0.10628,5.6364,,,0.0578
"D=1, pink",D10_pink,SWAB,1006,50,193,14,1.0,0.072539,0.135266,11.8571,,,0.0578
"D=1, pink",D10_pink,SWAB,1006,100,193,14,1.0,0.072539,0.135266,11.8571,,,0.0578
"D=1, pink",D10_pink,SWAB,1007,25,167,15,0.866667,0.077844,0.142857,11.6923,,,0.0135
"D=1, pink",D10_pink,SWAB,1007,50,167,15,1.0,0.08982,0.164835,14.7333,,,0.0135
"D=1, pink",D10_pink,SWAB,1007,100,167,15,1.0,0.08982,0.164835,14.7333,,,0.0135
"D=1, pink",D10_pink,SWAB,1008,25,211,15,0.733333,0.052133,0.097345,6.3636,,,0.0136
"D=1, pink",D10_pink,SWAB,1008,50,211,15,0.933333,0.066351,0.123894,12.9286,,,0.0136
"D=1, pink",D10_pink,SWAB,1008,100,211,15,1.0,0.07109,0.132743,16.3333,,,0.0136
"D=1, pink",D10_pink,SWAB,1009,25,178,14,0.928571,0.073034,0.135417,7.1538,,,0.0126
"D=1, pink",D10_pink,SWAB,1009,50,178,14,1.0,0.078652,0.145833,9.7857,,,0.0126
"D=1, pink",D10_pink,SWAB,1009,100,178,14,1.0,0.078652,0.145833,9.7857,,,0.0126
"D=1, pink",D10_pink,SWAB,1010,25,182,14,0.928571,0.071429,0.132653,10.0,,,0.0135
"D=1, pink",D10_pink,SWAB,1010,50,182,14,1.0,0.076923,0.142857,12.1429,,,0.0135
"D=1, pink",D10_pink,SWAB,1010,100,182,14,1.0,0.076923,0.142857,12.1429,,,0.0135
"D=1, pink",D10_pink,SWAB,1011,25,176,13,1.0,0.073864,0.137566,8.7692,,,0.0171
"D=1, pink",D10_pink,SWAB,1011,50,176,13,1.0,0.073864,0.137566,8.7692,,,0.0171
"D=1, pink",D10_pink,SWAB,1011,100,176,13,1.0,0.073864,0.137566,8.7692,,,0.0171
"D=1, pink",D10_pink,SWAB,1012,25,207,13,0.769231,0.048309,0.090909,7.8,,,0.0126
"D=1, pink",D10_pink,SWAB,1012,50,207,13,1.0,0.062802,0.118182,13.1538,,,0.0126
"D=1, pink",D10_pink,SWAB,1012,100,207,13,1.0,0.062802,0.118182,13.1538,,,0.0126
"D=1, pink",D10_pink,SWAB,1013,25,172,14,0.857143,0.069767,0.129032,9.3333,,,0.0231
"D=1, pink",D10_pink,SWAB,1013,50,172,14,1.0,0.081395,0.150538,13.2143,,,0.0231
"D=1, pink",D10_pink,SWAB,1013,100,172,14,1.0,0.081395,0.150538,13.2143,,,0.0231
"D=1, pink",D10_pink,SWAB,1014,25,184,14,0.857143,0.065217,0.121212,6.25,,,0.0242
"D=1, pink",D10_pink,SWAB,1014,50,184,14,1.0,0.076087,0.141414,11.9286,,,0.0242
"D=1, pink",D10_pink,SWAB,1014,100,184,14,1.0,0.076087,0.141414,11.9286,,,0.0242
"D=1, pink",D10_pink,SWAB,1015,25,169,12,1.0,0.071006,0.132597,8.4167,,,0.0209
"D=1, pink",D10_pink,SWAB,1015,50,169,12,1.0,0.071006,0.132597,8.4167,,,0.0209
"D=1, pink",D10_pink,SWAB,1015,100,169,12,1.0,0.071006,0.132597,8.4167,,,0.0209
"D=1, pink",D10_pink,SWAB,1016,25,181,14,0.857143,0.066298,0.123077,10.0,,,0.0125
"D=1, pink",D10_pink,SWAB,1016,50,181,14,1.0,0.077348,0.14359,12.8571,,,0.0125
"D=1, pink",D10_pink,SWAB,1016,100,181,14,1.0,0.077348,0.14359,12.8571,,,0.0125
"D=1, pink",D10_pink,SWAB,1017,25,175,14,0.928571,0.074286,0.137566,12.3846,,,0.0165
"D=1, pink",D10_pink,SWAB,1017,50,175,14,1.0,0.08,0.148148,13.6429,,,0.0165
"D=1, pink",D10_pink,SWAB,1017,100,175,14,1.0,0.08,0.148148,13.6429,,,0.0165
"D=1, pink",D10_pink,SWAB,1018,25,197,13,0.923077,0.060914,0.114286,7.5,,,0.0131
"D=1, pink",D10_pink,SWAB,1018,50,197,13,1.0,0.06599,0.12381,9.2308,,,0.0131
"D=1, pink",D10_pink,SWAB,1018,100,197,13,1.0,0.06599,0.12381,9.2308,,,0.0131
"D=1, pink",D10_pink,SWAB,1019,25,188,14,0.785714,0.058511,0.108911,9.7273,,,0.0136
"D=1, pink",D10_pink,SWAB,1019,50,188,14,1.0,0.074468,0.138614,15.7143,,,0.0136
"D=1, pink",D10_pink,SWAB,1019,100,188,14,1.0,0.074468,0.138614,15.7143,,,0.0136
"D=1, pink",D10_pink,SWAB,1020,25,177,17,0.882353,0.084746,0.154639,9.7333,,,0.0135
"D=1, pink",D10_pink,SWAB,1020,50,177,17,1.0,0.096045,0.175258,13.0,,,0.0135
"D=1, pink",D10_pink,SWAB,1020,100,177,17,1.0,0.096045,0.175258,13.0,,,0.0135
"D=1, pink",D10_pink,SWAB,1021,25,208,15,0.666667,0.048077,0.089686,3.3,,,0.017
"D=1, pink",D10_pink,SWAB,1021,50,208,15,1.0,0.072115,0.134529,13.7333,,,0.017
"D=1, pink",D10_pink,SWAB,1021,100,208,15,1.0,0.072115,0.134529,13.7333,,,0.017
"D=1, pink",D10_pink,SWAB,1022,25,179,13,1.0,0.072626,0.135417,5.8462,,,0.0135
"D=1, pink",D10_pink,SWAB,1022,50,179,13,1.0,0.072626,0.135417,5.8462,,,0.0135
"D=1, pink",D10_pink,SWAB,1022,100,179,13,1.0,0.072626,0.135417,5.8462,,,0.0135
"D=1, pink",D10_pink,SWAB,1023,25,185,16,0.75,0.064865,0.119403,5.25,,,0.0157
"D=1, pink",D10_pink,SWAB,1023,50,185,16,0.9375,0.081081,0.149254,10.0667,,,0.0157
"D=1, pink",D10_pink,SWAB,1023,100,185,16,1.0,0.086486,0.159204,13.4375,,,0.0157
"D=1, pink",D10_pink,SWAB,1024,25,192,13,0.769231,0.052083,0.097561,7.4,,,0.0146
"D=1, pink",D10_pink,SWAB,1024,50,192,13,1.0,0.067708,0.126829,13.8462,,,0.0146
"D=1, pink",D10_pink,SWAB,1024,100,192,13,1.0,0.067708,0.126829,13.8462,,,0.0146
"D=1, pink",D10_pink,SWAB,1025,25,186,14,0.785714,0.05914,0.11,6.4545,,,0.0135
"D=1, pink",D10_pink,SWAB,1025,50,186,14,1.0,0.075269,0.14,11.7143,,,0.0135
"D=1, pink",D10_pink,SWAB,1025,100,186,14,1.0,0.075269,0.14,11.7143,,,0.0135
"D=1, pink",D10_pink,SWAB,1026,25,199,15,0.733333,0.055276,0.102804,10.5455,,,0.013
"D=1, pink",D10_pink,SWAB,1026,50,199,15,1.0,0.075377,0.140187,17.0,,,0.013
"D=1, pink",D10_pink,SWAB,1026,100,199,15,1.0,0.075377,0.140187,17.0,,,0.013
"D=1, pink",D10_pink,SWAB,1027,25,207,12,1.0,0.057971,0.109589,8.3333,,,0.0146
"D=1, pink",D10_pink,SWAB,1027,50,207,12,1.0,0.057971,0.109589,8.3333,,,0.0146
"D=1, pink",D10_pink,SWAB,1027,100,207,12,1.0,0.057971,0.109589,8.3333,,,0.0146
"D=1, pink",D10_pink,SWAB,1028,25,225,15,0.866667,0.057778,0.108333,8.6154,,,0.022
"D=1, pink",D10_pink,SWAB,1028,50,225,15,1.0,0.066667,0.125,11.8667,,,0.022
"D=1, pink",D10_pink,SWAB,1028,100,225,15,1.0,0.066667,0.125,11.8667,,,0.022
"D=1, pink",D10_pink,SWAB,1029,25,187,14,0.928571,0.069519,0.129353,6.0769,,,0.0125
"D=1, pink",D10_pink,SWAB,1029,50,187,14,1.0,0.074866,0.139303,7.7143,,,0.0125
"D=1, pink",D10_pink,SWAB,1029,100,187,14,1.0,0.074866,0.139303,7.7143,,,0.0125
"D=1, pink",D10_pink,SWAB,1030,25,194,14,1.0,0.072165,0.134615,9.8571,,,0.013
"D=1, pink",D10_pink,SWAB,1030,50,194,14,1.0,0.072165,0.134615,9.8571,,,0.013
"D=1, pink",D10_pink,SWAB,1030,100,194,14,1.0,0.072165,0.134615,9.8571,,,0.013
"D=1, pink",D10_pink,SWAB,1031,25,223,16,0.8125,0.058296,0.108787,5.8462,,,0.0141
"D=1, pink",D10_pink,SWAB,1031,50,223,16,1.0,0.071749,0.133891,11.5,,,0.0141
"D=1, pink",D10_pink,SWAB,1031,100,223,16,1.0,0.071749,0.133891,11.5,,,0.0141
"D=1, pink",D10_pink,SWAB,1032,25,199,14,0.642857,0.045226,0.084507,9.1111,,,0.019
"D=1, pink",D10_pink,SWAB,1032,50,199,14,1.0,0.070352,0.131455,16.9286,,,0.019
"D=1, pink",D10_pink,SWAB,1032,100,199,14,1.0,0.070352,0.131455,16.9286,,,0.019
"D=1, pink",D10_pink,SWAB,1033,25,173,13,1.0,0.075145,0.139785,7.6923,,,0.0211
"D=1, pink",D10_pink,SWAB,1033,50,173,13,1.0,0.075145,0.139785,7.6923,,,0.0211
"D=1, pink",D10_pink,SWAB,1033,100,173,13,1.0,0.075145,0.139785,7.6923,,,0.0211
"D=1, pink",D10_pink,SWAB,1034,25,187,13,0.846154,0.058824,0.11,5.0909,,,0.0231
"D=1, pink",D10_pink,SWAB,1034,50,187,13,1.0,0.069519,0.13,8.7692,,,0.0231
"D=1, pink",D10_pink,SWAB,1034,100,187,13,1.0,0.069519,0.13,8.7692,,,0.0231
"D=1, pink",D10_pink,SWAB,1035,25,193,15,0.866667,0.067358,0.125,5.1538,,,0.0249
"D=1, pink",D10_pink,SWAB,1035,50,193,15,1.0,0.07772,0.144231,8.7333,,,0.0249
"D=1, pink",D10_pink,SWAB,1035,100,193,15,1.0,0.07772,0.144231,8.7333,,,0.0249
"D=1, pink",D10_pink,SWAB,1036,25,208,14,0.857143,0.057692,0.108108,7.9167,,,0.0256
"D=1, pink",D10_pink,SWAB,1036,50,208,14,1.0,0.067308,0.126126,11.3571,,,0.0256
"D=1, pink",D10_pink,SWAB,1036,100,208,14,1.0,0.067308,0.126126,11.3571,,,0.0256
"D=1, pink",D10_pink,SWAB,1037,25,172,15,0.933333,0.081395,0.149733,8.8571,,,0.0141
"D=1, pink",D10_pink,SWAB,1037,50,172,15,1.0,0.087209,0.160428,10.2,,,0.0141
"D=1, pink",D10_pink,SWAB,1037,100,172,15,1.0,0.087209,0.160428,10.2,,,0.0141
"D=1, pink",D10_pink,SWAB,1038,25,184,16,0.75,0.065217,0.12,8.5,,,0.0145
"D=1, pink",D10_pink,SWAB,1038,50,184,16,1.0,0.086957,0.16,14.875,,,0.0145
"D=1, pink",D10_pink,SWAB,1038,100,184,16,1.0,0.086957,0.16,14.875,,,0.0145
"D=1, pink",D10_pink,SWAB,1039,25,183,13,0.846154,0.060109,0.112245,10.8182,,,0.0125
"D=1, pink",D10_pink,SWAB,1039,50,183,13,0.923077,0.065574,0.122449,12.4167,,,0.0125
"D=1, pink",D10_pink,SWAB,1039,100,183,13,0.923077,0.065574,0.122449,12.4167,,,0.0125
"D=1, pink",D10_pink,SWAB,1040,25,176,13,0.846154,0.0625,0.116402,7.3636,,,0.0201
"D=1, pink",D10_pink,SWAB,1040,50,176,13,0.923077,0.068182,0.126984,9.3333,,,0.0201
"D=1, pink",D10_pink,SWAB,1040,100,176,13,1.0,0.073864,0.137566,16.2308,,,0.0201
"D=1, pink",D10_pink,SWAB,1041,25,184,15,0.866667,0.070652,0.130653,6.2308,,,0.0178
"D=1, pink",D10_pink,SWAB,1041,50,184,15,0.933333,0.076087,0.140704,8.3571,,,0.0178
"D=1, pink",D10_pink,SWAB,1041,100,184,15,1.0,0.081522,0.150754,14.4,,,0.0178
"D=1, pink",D10_pink,SWAB,1042,25,190,15,0.733333,0.057895,0.107317,4.2727,,,0.0146
"D=1, pink",D10_pink,SWAB,1042,50,190,15,0.933333,0.073684,0.136585,11.0,,,0.0146
"D=1, pink",D10_pink,SWAB,1042,100,190,15,1.0,0.078947,0.146341,16.8,,,0.0146
"D=1, pink",D10_pink,SWAB,1043,25,200,13,0.769231,0.05,0.093897,8.3,,,0.0166
"D=1, pink",D10_pink,SWAB,1043,50,200,13,1.0,0.065,0.122066,13.3077,,,0.0166
"D=1, pink",D10_pink,SWAB,1043,100,200,13,1.0,0.065,0.122066,13.3077,,,0.0166
"D=1, pink",D10_pink,SWAB,1044,25,204,15,0.933333,0.068627,0.127854,7.5,,,0.0161
"D=1, pink",D10_pink,SWAB,1044,50,204,15,0.933333,0.068627,0.127854,7.5,,,0.0161
"D=1, pink",D10_pink,SWAB,1044,100,204,15,1.0,0.073529,0.136986,12.0667,,,0.0161
"D=1, pink",D10_pink,SWAB,1045,25,180,13,0.846154,0.061111,0.11399,8.6364,,,0.0201
"D=1, pink",D10_pink,SWAB,1045,50,180,13,1.0,0.072222,0.134715,12.4615,,,0.0201
"D=1, pink",D10_pink,SWAB,1045,100,180,13,1.0,0.072222,0.134715,12.4615,,,0.0201
"D=1, pink",D10_pink,SWAB,1046,25,215,14,1.0,0.065116,0.122271,4.7857,,,0.0161
"D=1, pink",D10_pink,SWAB,1046,50,215,14,1.0,0.065116,0.122271,4.7857,,,0.0161
"D=1, pink",D10_pink,SWAB,1046,100,215,14,1.0,0.065116,0.122271,4.7857,,,0.0161
"D=1, pink",D10_pink,SWAB,1047,25,199,13,0.846154,0.055276,0.103774,7.8182,,,0.0125
"D=1, pink",D10_pink,SWAB,1047,50,199,13,1.0,0.065327,0.122642,11.5385,,,0.0125
"D=1, pink",D10_pink,SWAB,1047,100,199,13,1.0,0.065327,0.122642,11.5385,,,0.0125
"D=1, pink",D10_pink,SWAB,1048,25,215,14,0.857143,0.055814,0.104803,6.4167,,,0.0135
"D=1, pink",D10_pink,SWAB,1048,50,215,14,0.928571,0.060465,0.113537,8.2308,,,0.0135
"D=1, pink",D10_pink,SWAB,1048,100,215,14,0.928571,0.060465,0.113537,8.2308,,,0.0135
"D=1, pink",D10_pink,SWAB,1049,25,203,14,0.928571,0.064039,0.119816,7.3077,,,0.0125
"D=1, pink",D10_pink,SWAB,1049,50,203,14,1.0,0.068966,0.129032,8.6429,,,0.0125
"D=1, pink",D10_pink,SWAB,1049,100,203,14,1.0,0.068966,0.129032,8.6429,,,0.0125
"D=1.5, white",D15_white,SWAB,1000,25,121,13,0.769231,0.082645,0.149254,5.1,,,0.0136
"D=1.5, white",D15_white,SWAB,1000,50,121,13,1.0,0.107438,0.19403,11.0,,,0.0136
"D=1.5, white",D15_white,SWAB,1000,100,121,13,1.0,0.107438,0.19403,11.0,,,0.0136
"D=1.5, white",D15_white,SWAB,1001,25,116,13,0.923077,0.103448,0.186047,9.9167,,,0.012
"D=1.5, white",D15_white,SWAB,1001,50,116,13,1.0,0.112069,0.20155,11.4615,,,0.012
"D=1.5, white",D15_white,SWAB,1001,100,116,13,1.0,0.112069,0.20155,11.4615,,,0.012
"D=1.5, white",D15_white,SWAB,1002,25,106,15,0.8,0.113208,0.198347,11.25,,,0.0141
"D=1.5, white",D15_white,SWAB,1002,50,106,15,1.0,0.141509,0.247934,16.6667,,,0.0141
"D=1.5, white",D15_white,SWAB,1002,100,106,15,1.0,0.141509,0.247934,16.6667,,,0.0141
"D=1.5, white",D15_white,SWAB,1003,25,107,14,0.857143,0.11215,0.198347,6.75,,,0.0126
"D=1.5, white",D15_white,SWAB,1003,50,107,14,1.0,0.130841,0.231405,10.2857,,,0.0126
"D=1.5, white",D15_white,SWAB,1003,100,107,14,1.0,0.130841,0.231405,10.2857,,,0.0126
"D=1.5, white",D15_white,SWAB,1004,25,133,14,0.928571,0.097744,0.176871,9.5385,,,0.0126
"D=1.5, white",D15_white,SWAB,1004,50,133,14,1.0,0.105263,0.190476,11.1429,,,0.0126
"D=1.5, white",D15_white,SWAB,1004,100,133,14,1.0,0.105263,0.190476,11.1429,,,0.0126
"D=1.5, white",D15_white,SWAB,1005,25,93,14,0.857143,0.129032,0.224299,9.6667,,,0.0125
"D=1.5, white",D15_white,SWAB,1005,50,93,14,1.0,0.150538,0.261682,12.5714,,,0.0125
"D=1.5, white",D15_white,SWAB,1005,100,93,14,1.0,0.150538,0.261682,12.5714,,,0.0125
"D=1.5, white",D15_white,SWAB,1006,25,121,15,0.933333,0.115702,0.205882,7.7143,,,0.0135
"D=1.5, white",D15_white,SWAB,1006,50,121,15,1.0,0.123967,0.220588,10.3333,,,0.0135
"D=1.5, white",D15_white,SWAB,1006,100,121,15,1.0,0.123967,0.220588,10.3333,,,0.0135
"D=1.5, white",D15_white,SWAB,1007,25,102,14,0.928571,0.127451,0.224138,7.6154,,,0.019
"D=1.5, white",D15_white,SWAB,1007,50,102,14,0.928571,0.127451,0.224138,7.6154,,,0.019
"D=1.5, white",D15_white,SWAB,1007,100,102,14,1.0,0.137255,0.241379,11.0,,,0.019
"D=1.5, white",D15_white,SWAB,1008,25,117,12,0.916667,0.094017,0.170543,5.3636,,,0.0121
"D=1.5, white",D15_white,SWAB,1008,50,117,12,1.0,0.102564,0.186047,8.1667,,,0.0121
"D=1.5, white",D15_white,SWAB,1008,100,117,12,1.0,0.102564,0.186047,8.1667,,,0.0121
"D=1.5, white",D15_white,SWAB,1009,25,112,14,0.857143,0.107143,0.190476,6.3333,,,0.0131
"D=1.5, white",D15_white,SWAB,1009,50,112,14,1.0,0.125,0.222222,10.0,,,0.0131
"D=1.5, white",D15_white,SWAB,1009,100,112,14,1.0,0.125,0.222222,10.0,,,0.0131
"D=1.5, white",D15_white,SWAB,1010,25,123,13,0.923077,0.097561,0.176471,8.4167,,,0.0175
"D=1.5, white",D15_white,SWAB,1010,50,123,13,1.0,0.105691,0.191176,10.7692,,,0.0175
"D=1.5, white",D15_white,SWAB,1010,100,123,13,1.0,0.105691,0.191176,10.7692,,,0.0175
"D=1.5, white",D15_white,SWAB,1011,25,121,15,0.866667,0.107438,0.191176,6.5385,,,0.0205
"D=1.5, white",D15_white,SWAB,1011,50,121,15,1.0,0.123967,0.220588,10.8,,,0.0205
"D=1.5, white",D15_white,SWAB,1011,100,121,15,1.0,0.123967,0.220588,10.8,,,0.0205
"D=1.5, white",D15_white,SWAB,1012,25,107,13,0.846154,0.102804,0.183333,8.5455,,,0.0326
"D=1.5, white",D15_white,SWAB,1012,50,107,13,1.0,0.121495,0.216667,12.0769,,,0.0326
"D=1.5, white",D15_white,SWAB,1012,100,107,13,1.0,0.121495,0.216667,12.0769,,,0.0326
"D=1.5, white",D15_white,SWAB,1013,25,106,15,0.866667,0.122642,0.214876,12.3077,,,0.0221
"D=1.5, white",D15_white,SWAB,1013,50,106,15,0.933333,0.132075,0.231405,13.5714,,,0.0221
"D=1.5, white",D15_white,SWAB,1013,100,106,15,1.0,0.141509,0.247934,16.5333,,,0.0221
"D=1.5, white",D15_white,SWAB,1014,25,101,12,0.666667,0.079208,0.141593,3.75,,,0.0161
"D=1.5, white",D15_white,SWAB,1014,50,101,12,1.0,0.118812,0.212389,14.3333,,,0.0161
"D=1.5, white",D15_white,SWAB,1014,100,101,12,1.0,0.118812,0.212389,14.3333,,,0.0161
"D=1.5, white",D15_white,SWAB,1015,25,110,13,1.0,0.118182,0.211382,6.0769,,,0.0256
"D=1.5, white",D15_white,SWAB,1015,50,110,13,1.0,0.118182,0.211382,6.0769,,,0.0256
"D=1.5, white",D15_white,SWAB,1015,100,110,13,1.0,0.118182,0.211382,6.0769,,,0.0256
"D=1.5, white",D15_white,SWAB,1016,25,111,14,0.928571,0.117117,0.208,10.9231,,,0.0299
"D=1.5, white",D15_white,SWAB,1016,50,111,14,1.0,0.126126,0.224,13.3571,,,0.0299
"D=1.5, white",D15_white,SWAB,1016,100,111,14,1.0,0.126126,0.224,13.3571,,,0.0299
"D=1.5, white",D15_white,SWAB,1017,25,110,14,0.928571,0.118182,0.209677,5.5385,,,0.0145
"D=1.5, white",D15_white,SWAB,1017,50,110,14,1.0,0.127273,0.225806,7.2857,,,0.0145
"D=1.5, white",D15_white,SWAB,1017,100,110,14,1.0,0.127273,0.225806,7.2857,,,0.0145
"D=1.5, white",D15_white,SWAB,1018,25,117,13,0.923077,0.102564,0.184615,4.3333,,,0.0138
"D=1.5, white",D15_white,SWAB,1018,50,117,13,1.0,0.111111,0.2,6.1538,,,0.0138
"D=1.5, white",D15_white,SWAB,1018,100,117,13,1.0,0.111111,0.2,6.1538,,,0.0138
"D=1.5, white",D15_white,SWAB,1019,25,111,14,0.785714,0.099099,0.176,8.5455,,,0.0135
"D=1.5, white",D15_white,SWAB,1019,50,111,14,1.0,0.126126,0.224,13.4286,,,0.0135
"D=1.5, white",D15_white,SWAB,1019,100,111,14,1.0,0.126126,0.224,13.4286,,,0.0135
"D=1.5, white",D15_white,SWAB,1020,25,119,14,0.857143,0.10084,0.180451,4.0,,,0.0135
"D=1.5, white",D15_white,SWAB,1020,50,119,14,1.0,0.117647,0.210526,7.7857,,,0.0135
"D=1.5, white",D15_white,SWAB,1020,100,119,14,1.0,0.117647,0.210526,7.7857,,,0.0135
"D=1.5, white",D15_white,SWAB,1021,25,117,15,0.866667,0.111111,0.19697,6.0,,,0.0141
"D=1.5, white",D15_white,SWAB,1021,50,117,15,1.0,0.128205,0.227273,9.6,,,0.0141
"D=1.5, white",D15_white,SWAB,1021,100,117,15,1.0,0.128205,0.227273,9.6,,,0.0141
"D=1.5, white",D15_white,SWAB,1022,25,124,15,1.0,0.120968,0.215827,7.5333,,,0.0141
"D=1.5, white",D15_white,SWAB,1022,50,124,15,1.0,0.120968,0.215827,7.5333,,,0.0141
"D=1.5, white",D15_white,SWAB,1022,100,124,15,1.0,0.120968,0.215827,7.5333,,,0.0141
"D=1.5, white",D15_white,SWAB,1023,25,115,15,0.933333,0.121739,0.215385,8.6429,,,0.0141
"D=1.5, white",D15_white,SWAB,1023,50,115,15,0.933333,0.121739,0.215385,8.6429,,,0.0141
"D=1.5, white",D15_white,SWAB,1023,100,115,15,1.0,0.130435,0.230769,13.2667,,,0.0141
